ts,TS1,TS2,TS3,TS_calib,nr_acq_data
2022-05-02T17:03:58.519694,42.136863708496094,39.075599670410156,40.512451171875,False,1
2022-05-02T17:03:59.027190,41.95602035522461,39.075599670410156,40.5023193359375,False,2
2022-05-02T17:03:59.540005,42.02835464477539,39.026371002197266,40.49981689453125,False,3
2022-05-02T17:04:00.040103,42.1006965637207,39.124629974365234,40.497283935546875,False,4
2022-05-02T17:04:00.551201,42.02835464477539,39.124629974365234,40.49224853515625,False,5
2022-05-02T17:04:01.059037,41.9921875,39.124629974365234,40.49224853515625,False,6
2022-05-02T17:04:01.560746,41.9921875,39.124629974365234,40.482086181640625,False,7
2022-05-02T17:04:02.069017,41.95602035522461,39.124629974365234,40.4796142578125,False,8
2022-05-02T17:04:02.579770,41.91985321044922,39.075599670410156,40.4796142578125,False,9
2022-05-02T17:04:03.093915,41.9921875,39.124629974365234,40.4796142578125,False,10
2022-05-02T17:04:03.595128,41.95602035522461,39.124629974365234,40.469482421875,False,11
2022-05-02T17:04:04.108379,41.95602035522461,39.075599670410156,40.469482421875,False,12
2022-05-02T17:04:04.623693,41.9921875,39.075599670410156,40.466949462890625,False,13
2022-05-02T17:04:05.136641,41.95602035522461,39.124629974365234,40.4619140625,False,14
2022-05-02T17:04:05.640840,41.9921875,39.124629974365234,40.4593505859375,False,15
2022-05-02T17:04:06.142171,41.91985321044922,39.075599670410156,40.4593505859375,False,16
2022-05-02T17:04:06.655836,41.91985321044922,39.075599670410156,40.45684814453125,False,17
2022-05-02T17:04:07.165617,41.88368225097656,39.075599670410156,40.45684814453125,False,18
2022-05-02T17:04:07.676126,41.91985321044922,39.124629974365234,40.4442138671875,False,19
2022-05-02T17:04:08.185611,41.91985321044922,39.075599670410156,40.4442138671875,False,20
2022-05-02T17:04:08.685997,41.95602035522461,39.026371002197266,40.439178466796875,False,21
2022-05-02T17:04:09.200035,41.88368225097656,39.026371002197266,40.439178466796875,False,22
2022-05-02T17:04:09.710079,41.91985321044922,39.075599670410156,40.434112548828125,False,23
2022-05-02T17:04:10.210517,41.91985321044922,39.075599670410156,40.436676025390625,False,24
2022-05-02T17:04:10.716941,41.88368225097656,39.124629974365234,40.431610107421875,False,25
2022-05-02T17:04:11.217553,41.88368225097656,39.075599670410156,40.426544189453125,False,26
2022-05-02T17:04:11.732921,41.91985321044922,39.124629974365234,40.426544189453125,False,27
2022-05-02T17:04:12.236576,41.95602035522461,39.026371002197266,40.4215087890625,False,28
2022-05-02T17:04:12.750244,41.88368225097656,39.075599670410156,40.4215087890625,False,29
2022-05-02T17:04:13.266508,41.88368225097656,39.124629974365234,40.41900634765625,False,30
2022-05-02T17:04:13.771320,41.811344146728516,39.075599670410156,40.41900634765625,False,31
2022-05-02T17:04:14.271545,41.91985321044922,39.124629974365234,40.416473388671875,False,32
2022-05-02T17:04:14.784442,41.88368225097656,39.075599670410156,40.413970947265625,False,33
2022-05-02T17:04:15.297611,41.77517318725586,39.075599670410156,40.408905029296875,False,34
2022-05-02T17:04:15.812907,41.847511291503906,39.026371002197266,40.40386962890625,False,35
2022-05-02T17:04:16.314247,41.91985321044922,39.026371002197266,40.3988037109375,False,36
2022-05-02T17:04:16.827905,41.88368225097656,38.92811584472656,40.3988037109375,False,37
2022-05-02T17:04:17.341447,41.77517318725586,38.977142333984375,40.39373779296875,False,38
2022-05-02T17:04:17.856595,41.77517318725586,39.026371002197266,40.38873291015625,False,39
2022-05-02T17:04:18.356756,41.77517318725586,39.026371002197266,40.386199951171875,False,40
2022-05-02T17:04:18.857296,41.847511291503906,39.075599670410156,40.3836669921875,False,41
2022-05-02T17:04:19.358143,41.73900604248047,39.124629974365234,40.378631591796875,False,42
2022-05-02T17:04:19.874383,41.73900604248047,39.075599670410156,40.368560791015625,False,43
2022-05-02T17:04:20.442752,41.73900604248047,38.977142333984375,40.36102294921875,False,44
2022-05-02T17:04:20.971786,41.70283889770508,39.075599670410156,40.36102294921875,False,45
2022-05-02T17:04:21.508151,41.77517318725586,39.026371002197266,40.35845947265625,False,46
2022-05-02T17:04:22.055968,41.77517318725586,39.026371002197266,40.348388671875,False,47
2022-05-02T17:04:22.603007,41.847511291503906,38.977142333984375,40.3433837890625,False,48
2022-05-02T17:04:23.156709,41.73900604248047,38.92811584472656,40.3408203125,False,49
2022-05-02T17:04:23.714684,41.66666793823242,38.92811584472656,40.338348388671875,False,50
2022-05-02T17:04:24.184234,41.70283889770508,39.026371002197266,40.338348388671875,False,51
2022-05-02T17:04:24.729273,41.70283889770508,39.075599670410156,40.333282470703125,False,52
2022-05-02T17:04:25.275976,41.66666793823242,38.977142333984375,40.333282470703125,False,53
2022-05-02T17:04:25.820171,41.66666793823242,38.87888717651367,40.328216552734375,False,54
2022-05-02T17:04:26.360322,41.70283889770508,38.92811584472656,40.3206787109375,False,55
2022-05-02T17:04:26.873319,41.66666793823242,38.977142333984375,40.31817626953125,False,56
2022-05-02T17:04:27.443377,41.70283889770508,38.977142333984375,40.31060791015625,False,57
2022-05-02T17:04:28.519078,41.66666793823242,38.829654693603516,40.30560302734375,False,58
2022-05-02T17:04:27.944515,41.70283889770508,38.87888717651367,40.30810546875,False,59
2022-05-02T17:04:29.075098,41.70283889770508,38.977142333984375,40.30810546875,False,60
2022-05-02T17:04:29.588078,41.70283889770508,38.92811584472656,40.30810546875,False,61
2022-05-02T17:04:30.159615,41.63050079345703,38.92811584472656,40.30560302734375,False,62
2022-05-02T17:04:30.698796,41.66666793823242,38.92811584472656,40.30810546875,False,63
2022-05-02T17:04:31.193937,41.63050079345703,38.87888717651367,40.31060791015625,False,64
2022-05-02T17:04:31.748878,41.63050079345703,38.92811584472656,40.313140869140625,False,65
2022-05-02T17:04:32.283892,41.70283889770508,38.7806282043457,40.30810546875,False,66
2022-05-02T17:04:33.309320,41.63050079345703,38.87888717651367,40.30560302734375,False,67
2022-05-02T17:04:32.884011,41.594329833984375,38.87888717651367,40.30560302734375,False,68
2022-05-02T17:04:33.886854,41.66666793823242,38.87888717651367,40.30560302734375,False,69
2022-05-02T17:04:34.421953,41.66666793823242,38.829654693603516,40.30810546875,False,70
