ts,TS1,TS2,TS3,TS_calib,nr_acq_data
2022-05-06T22:36:03.248448,25.71614646911621,19.561809539794922,22.8634033203125,False,71
2022-05-06T22:36:03.449881,25.71614646911621,19.561809539794922,22.8634033203125,False,72
2022-05-06T22:36:03.653631,25.60763931274414,19.51358985900879,22.858062744140625,False,73
2022-05-06T22:36:03.855798,25.643808364868164,19.51358985900879,22.852783203125,False,74
2022-05-06T22:36:04.070794,25.49913215637207,19.51358985900879,22.85101318359375,False,75
2022-05-06T22:36:04.277865,25.643808364868164,19.51358985900879,22.845672607421875,False,76
2022-05-06T22:36:04.478387,25.60763931274414,19.561809539794922,22.8367919921875,False,77
2022-05-06T22:36:04.679305,25.643808364868164,19.561809539794922,22.8367919921875,False,78
2022-05-06T22:36:04.895288,25.571468353271484,19.610031127929688,22.82794189453125,False,79
2022-05-06T22:36:05.097315,25.571468353271484,19.610031127929688,22.826171875,False,80
2022-05-06T22:36:05.713594,25.60763931274414,19.6584529876709,22.817291259765625,False,81
2022-05-06T22:36:05.299496,25.60763931274414,19.561809539794922,22.822601318359375,False,82
2022-05-06T22:36:05.499585,25.571468353271484,19.70687484741211,22.81378173828125,False,83
2022-05-06T22:36:06.131305,25.571468353271484,19.561809539794922,22.810211181640625,False,84
2022-05-06T22:36:05.914846,25.535301208496094,19.51358985900879,22.810211181640625,False,85
2022-05-06T22:36:06.335195,25.571468353271484,19.561809539794922,22.803131103515625,False,86
2022-05-06T22:36:06.539596,25.571468353271484,19.561809539794922,22.799591064453125,False,87
2022-05-06T22:36:06.742606,25.571468353271484,19.610031127929688,22.796051025390625,False,88
2022-05-06T22:36:07.161319,25.571468353271484,19.561809539794922,22.790740966796875,False,89
2022-05-06T22:36:06.958872,25.60763931274414,19.561809539794922,22.7889404296875,False,90
2022-05-06T22:36:07.362908,25.49913215637207,19.610031127929688,22.783660888671875,False,91
2022-05-06T22:36:07.566768,25.535301208496094,19.6584529876709,22.783660888671875,False,92
2022-05-06T22:36:07.769075,25.571468353271484,19.610031127929688,22.783660888671875,False,93
2022-05-06T22:36:08.174904,25.571468353271484,19.610031127929688,22.7783203125,False,94
2022-05-06T22:36:07.971753,25.571468353271484,19.610031127929688,22.7783203125,False,95
2022-05-06T22:36:08.377904,25.535301208496094,19.561809539794922,22.77655029296875,False,96
2022-05-06T22:36:08.579111,25.571468353271484,19.51358985900879,22.77301025390625,False,97
2022-05-06T22:36:08.984476,25.535301208496094,19.6584529876709,22.764129638671875,False,98
2022-05-06T22:36:08.780345,25.571468353271484,19.610031127929688,22.764129638671875,False,99
2022-05-06T22:36:09.185799,25.49913215637207,19.561809539794922,22.76239013671875,False,100
2022-05-06T22:36:09.392793,25.49913215637207,19.561809539794922,22.76239013671875,False,101
2022-05-06T22:36:09.598894,25.462961196899414,19.51358985900879,22.75885009765625,False,102
2022-05-06T22:36:09.803857,25.535301208496094,19.51358985900879,22.76239013671875,False,103
2022-05-06T22:36:10.007839,25.535301208496094,19.51358985900879,22.75885009765625,False,104
2022-05-06T22:36:10.211546,25.535301208496094,19.51358985900879,22.75531005859375,False,105
2022-05-06T22:36:10.413518,25.535301208496094,19.561809539794922,22.75531005859375,False,106
2022-05-06T22:36:10.618702,25.49913215637207,19.561809539794922,22.75177001953125,False,107
2022-05-06T22:36:10.822526,25.535301208496094,19.561809539794922,22.74822998046875,False,108
2022-05-06T22:36:11.024505,25.462961196899414,19.51358985900879,22.742889404296875,False,109
2022-05-06T22:36:11.226299,25.535301208496094,19.561809539794922,22.7464599609375,False,110
2022-05-06T22:36:11.439717,25.462961196899414,19.51358985900879,22.7393798828125,False,111
2022-05-06T22:36:11.639835,25.49913215637207,19.561809539794922,22.73760986328125,False,112
2022-05-06T22:36:11.841223,25.49913215637207,19.561809539794922,22.732269287109375,False,113
2022-05-06T22:36:12.062327,25.49913215637207,19.610031127929688,22.732269287109375,False,114
2022-05-06T22:36:12.294334,25.462961196899414,19.51358985900879,22.73052978515625,False,115
2022-05-06T22:36:12.742363,25.462961196899414,19.561809539794922,22.7181396484375,False,116
2022-05-06T22:36:13.012359,25.462961196899414,19.51358985900879,22.71636962890625,False,118
2022-05-06T22:36:12.528361,25.462961196899414,19.51358985900879,22.7181396484375,False,117
2022-05-06T22:36:13.210359,25.49913215637207,19.561809539794922,22.71282958984375,False,119
2022-05-06T22:36:13.459493,25.49913215637207,19.51358985900879,22.707489013671875,False,120
2022-05-06T22:36:13.648473,25.462961196899414,19.561809539794922,22.70574951171875,False,121
2022-05-06T22:36:13.892495,25.462961196899414,19.561809539794922,22.7039794921875,False,122
2022-05-06T22:36:14.205496,25.462961196899414,19.51358985900879,22.696929931640625,False,123
2022-05-06T22:36:14.330496,25.462961196899414,19.51358985900879,22.693359375,False,124
2022-05-06T22:36:14.795026,25.49913215637207,19.51358985900879,22.69158935546875,False,125
2022-05-06T22:36:14.592496,25.535301208496094,19.51358985900879,22.69158935546875,False,126
2022-05-06T22:36:15.011025,25.462961196899414,19.51358985900879,22.67919921875,False,127
2022-05-06T22:36:15.257610,25.426794052124023,19.51358985900879,22.68096923828125,False,128
2022-05-06T22:36:15.457610,25.49913215637207,19.51358985900879,22.68096923828125,False,129
2022-05-06T22:36:15.722610,25.49913215637207,19.51358985900879,22.6756591796875,False,130
2022-05-06T22:36:15.950260,25.462961196899414,19.51358985900879,22.670379638671875,False,132
2022-05-06T22:36:16.184237,25.426794052124023,19.51358985900879,22.672149658203125,False,131
2022-05-06T22:36:16.371767,25.462961196899414,19.51358985900879,22.66680908203125,False,133
2022-05-06T22:36:16.859327,25.462961196899414,19.51358985900879,22.659759521484375,False,134
2022-05-06T22:36:17.075327,25.462961196899414,19.51358985900879,22.663299560546875,False,135
2022-05-06T22:36:16.656330,25.462961196899414,19.51358985900879,22.665069580078125,False,136
2022-05-06T22:36:17.337969,25.390625,19.51358985900879,22.656219482421875,False,137
2022-05-06T22:36:17.572979,25.462961196899414,19.465368270874023,22.654449462890625,False,138
2022-05-06T22:36:17.789055,25.462961196899414,19.51358985900879,22.65093994140625,False,139
2022-05-06T22:36:18.523616,25.426794052124023,19.51358985900879,22.649169921875,False,140
2022-05-06T22:36:18.272055,25.462961196899414,19.51358985900879,22.649169921875,False,142
2022-05-06T22:36:18.025069,25.426794052124023,19.465368270874023,22.649169921875,False,141
2022-05-06T22:36:18.774240,25.462961196899414,19.51358985900879,22.64739990234375,False,143
2022-05-06T22:36:19.009805,25.462961196899414,19.51358985900879,22.64208984375,False,144
2022-05-06T22:36:19.497805,25.462961196899414,19.51358985900879,22.64385986328125,False,146
2022-05-06T22:36:19.246807,25.426794052124023,19.51358985900879,22.64208984375,False,145
2022-05-06T22:36:19.732349,25.462961196899414,19.51358985900879,22.64208984375,False,147
2022-05-06T22:36:20.040348,25.462961196899414,19.51358985900879,22.6385498046875,False,148
2022-05-06T22:36:20.445888,25.426794052124023,19.51358985900879,22.631500244140625,False,149
2022-05-06T22:36:20.259350,25.462961196899414,19.51358985900879,22.63677978515625,False,150
2022-05-06T22:36:20.634891,25.462961196899414,19.51358985900879,22.631500244140625,False,151
2022-05-06T22:36:20.883903,25.462961196899414,19.51358985900879,22.631500244140625,False,152
2022-05-06T22:36:21.120883,25.390625,19.51358985900879,22.629730224609375,False,153
2022-05-06T22:36:21.370429,25.390625,19.51358985900879,22.6279296875,False,154
2022-05-06T22:36:21.630427,25.426794052124023,19.51358985900879,22.626190185546875,False,155
2022-05-06T22:36:21.865427,25.426794052124023,19.51358985900879,22.624420166015625,False,156
2022-05-06T22:36:22.095427,25.426794052124023,19.51358985900879,22.624420166015625,False,157
2022-05-06T22:36:22.328450,25.390625,19.51358985900879,22.617340087890625,False,158
2022-05-06T22:36:22.501956,25.390625,19.51358985900879,22.615570068359375,False,159
2022-05-06T22:36:22.730955,25.35445785522461,19.51358985900879,22.620849609375,False,160
2022-05-06T22:36:23.015977,25.390625,19.465368270874023,22.617340087890625,False,161
2022-05-06T22:36:23.218954,25.390625,19.51358985900879,22.61383056640625,False,162
2022-05-06T22:36:23.435954,25.390625,19.51358985900879,22.612030029296875,False,163
2022-05-06T22:36:23.676954,25.426794052124023,19.51358985900879,22.61383056640625,False,164
2022-05-06T22:36:23.884983,25.426794052124023,19.465368270874023,22.606719970703125,False,165
2022-05-06T22:36:24.136986,25.426794052124023,19.51358985900879,22.60498046875,False,166
2022-05-06T22:36:24.337022,25.426794052124023,19.51358985900879,22.6014404296875,False,167
2022-05-06T22:36:24.788044,25.462961196899414,19.51358985900879,22.59613037109375,False,168
2022-05-06T22:36:24.571022,25.426794052124023,19.51358985900879,22.597900390625,False,169
2022-05-06T22:36:25.294069,25.426794052124023,19.51358985900879,22.59613037109375,False,170
2022-05-06T22:36:25.021022,25.390625,19.51358985900879,22.59613037109375,False,171
2022-05-06T22:36:25.509162,25.390625,19.51358985900879,22.590850830078125,False,172
2022-05-06T22:36:25.771140,25.426794052124023,19.51358985900879,22.590850830078125,False,173
2022-05-06T22:36:25.989163,25.426794052124023,19.51358985900879,22.590850830078125,False,174
2022-05-06T22:36:26.226145,25.426794052124023,19.51358985900879,22.58380126953125,False,175
2022-05-06T22:36:26.457142,25.35445785522461,19.51358985900879,22.58380126953125,False,176
2022-05-06T22:36:26.739668,25.390625,19.51358985900879,22.582000732421875,False,177
2022-05-06T22:36:26.927688,25.390625,19.51358985900879,22.578460693359375,False,178
2022-05-06T22:36:27.129711,25.462961196899414,19.51358985900879,22.582000732421875,False,179
2022-05-06T22:36:27.376710,25.35445785522461,19.51358985900879,22.58026123046875,False,180
2022-05-06T22:36:27.609690,25.318288803100586,19.51358985900879,22.58026123046875,False,181
2022-05-06T22:36:27.841709,25.35445785522461,19.51358985900879,22.58026123046875,False,182
2022-05-06T22:36:28.060709,25.390625,19.51358985900879,22.57318115234375,False,183
2022-05-06T22:36:28.247263,25.426794052124023,19.51358985900879,22.57318115234375,False,184
2022-05-06T22:36:28.559242,25.390625,19.51358985900879,22.567901611328125,False,185
2022-05-06T22:36:28.776280,25.390625,19.51358985900879,22.569671630859375,False,186
2022-05-06T22:36:29.075257,25.426794052124023,19.51358985900879,22.567901611328125,False,187
2022-05-06T22:36:29.262286,25.426794052124023,19.51358985900879,22.569671630859375,False,188
2022-05-06T22:36:29.500823,25.426794052124023,19.51358985900879,22.567901611328125,False,189
2022-05-06T22:36:29.706834,25.390625,19.51358985900879,22.56610107421875,False,190
2022-05-06T22:36:30.217826,25.318288803100586,19.51358985900879,22.56610107421875,False,191
2022-05-06T22:36:30.063821,25.390625,19.51358985900879,22.564361572265625,False,192
2022-05-06T22:36:30.493837,25.35445785522461,19.51358985900879,22.562591552734375,False,193
2022-05-06T22:36:30.709839,25.390625,19.610031127929688,22.559051513671875,False,194
2022-05-06T22:36:30.939873,25.318288803100586,19.51358985900879,22.560821533203125,False,195
2022-05-06T22:36:31.143876,25.426794052124023,19.561809539794922,22.560821533203125,False,196
2022-05-06T22:36:31.388873,25.318288803100586,19.51358985900879,22.55731201171875,False,197
2022-05-06T22:36:31.638708,25.390625,19.51358985900879,22.5555419921875,False,198
2022-05-06T22:36:31.900703,25.390625,19.51358985900879,22.55731201171875,False,199
2022-05-06T22:36:32.152272,25.318288803100586,19.51358985900879,22.552001953125,False,200
2022-05-06T22:36:32.388266,25.318288803100586,19.51358985900879,22.55023193359375,False,201
2022-05-06T22:36:32.642266,25.318288803100586,19.51358985900879,22.553741455078125,False,202
2022-05-06T22:36:32.857264,25.28211784362793,19.51358985900879,22.5484619140625,False,203
2022-05-06T22:36:33.106297,25.24595069885254,19.51358985900879,22.5484619140625,False,204
2022-05-06T22:36:33.574322,25.24595069885254,19.51358985900879,22.5484619140625,False,205
2022-05-06T22:36:33.338302,25.24595069885254,19.51358985900879,22.544952392578125,False,206
2022-05-06T22:36:33.789334,25.24595069885254,19.51358985900879,22.544952392578125,False,207
2022-05-06T22:36:34.006325,25.318288803100586,19.51358985900879,22.539642333984375,False,208
2022-05-06T22:36:34.259322,25.24595069885254,19.561809539794922,22.544952392578125,False,209
2022-05-06T22:36:34.537883,25.28211784362793,19.51358985900879,22.5413818359375,False,210
2022-05-06T22:36:34.797914,25.28211784362793,19.561809539794922,22.539642333984375,False,211
2022-05-06T22:36:35.077944,25.28211784362793,19.51358985900879,22.537872314453125,False,213
2022-05-06T22:36:35.281964,25.28211784362793,19.51358985900879,22.539642333984375,False,212
2022-05-06T22:36:35.587944,25.318288803100586,19.51358985900879,22.536102294921875,False,214
2022-05-06T22:36:35.830515,25.28211784362793,19.51358985900879,22.537872314453125,False,215
2022-05-06T22:36:36.076514,25.28211784362793,19.51358985900879,22.534332275390625,False,216
2022-05-06T22:36:36.252550,25.318288803100586,19.561809539794922,22.534332275390625,False,217
2022-05-06T22:36:36.488081,25.35445785522461,19.51358985900879,22.534332275390625,False,218
2022-05-06T22:36:36.754114,25.24595069885254,19.51358985900879,22.5325927734375,False,219
2022-05-06T22:36:36.924081,25.24595069885254,19.51358985900879,22.534332275390625,False,220
2022-05-06T22:36:37.125923,25.28211784362793,19.51358985900879,22.527313232421875,False,221
2022-05-06T22:36:37.326486,25.24595069885254,19.51358985900879,22.529083251953125,False,222
2022-05-06T22:36:37.727894,25.28211784362793,19.51358985900879,22.529083251953125,False,223
2022-05-06T22:36:37.526643,25.28211784362793,19.51358985900879,22.527313232421875,False,224
2022-05-06T22:36:37.928358,25.318288803100586,19.51358985900879,22.527313232421875,False,225
2022-05-06T22:36:38.138371,25.28211784362793,19.51358985900879,22.529083251953125,False,226
2022-05-06T22:36:38.340349,25.35445785522461,19.51358985900879,22.527313232421875,False,227
2022-05-06T22:36:38.541656,25.28211784362793,19.51358985900879,22.525543212890625,False,228
2022-05-06T22:36:38.748818,25.318288803100586,19.51358985900879,22.523773193359375,False,229
2022-05-06T22:36:38.949075,25.24595069885254,19.51358985900879,22.523773193359375,False,230
2022-05-06T22:36:39.423187,25.209781646728516,19.51358985900879,22.522003173828125,False,231
2022-05-06T22:36:39.151194,25.24595069885254,19.561809539794922,22.523773193359375,False,232
2022-05-06T22:36:39.861344,25.28211784362793,19.51358985900879,22.522003173828125,False,233
2022-05-06T22:36:39.625211,25.28211784362793,19.51358985900879,22.522003173828125,False,234
2022-05-06T22:36:40.092523,25.28211784362793,19.561809539794922,22.520233154296875,False,236
2022-05-06T22:36:40.371525,25.28211784362793,19.51358985900879,22.523773193359375,False,235
2022-05-06T22:36:41.061187,25.24595069885254,19.51358985900879,22.522003173828125,False,238
2022-05-06T22:36:40.605655,25.24595069885254,19.51358985900879,22.522003173828125,False,237
2022-05-06T22:36:40.810655,25.318288803100586,19.51358985900879,22.520233154296875,False,239
2022-05-06T22:36:41.322214,25.24595069885254,19.51358985900879,22.5184326171875,False,240
2022-05-06T22:36:41.539360,25.209781646728516,19.51358985900879,22.5184326171875,False,241
2022-05-06T22:36:41.804770,25.24595069885254,19.51358985900879,22.513153076171875,False,242
2022-05-06T22:36:42.056780,25.28211784362793,19.51358985900879,22.51495361328125,False,243
2022-05-06T22:36:42.241754,25.28211784362793,19.561809539794922,22.51495361328125,False,245
2022-05-06T22:36:42.570836,25.209781646728516,19.51358985900879,22.513153076171875,False,244
2022-05-06T22:36:43.010960,25.24595069885254,19.51358985900879,22.51141357421875,False,246
2022-05-06T22:36:42.755991,25.24595069885254,19.51358985900879,22.513153076171875,False,247
2022-05-06T22:36:43.263319,25.24595069885254,19.561809539794922,22.5096435546875,False,248
2022-05-06T22:36:43.465344,25.209781646728516,19.51358985900879,22.513153076171875,False,249
2022-05-06T22:36:43.730845,25.28211784362793,19.51358985900879,22.513153076171875,False,250
2022-05-06T22:36:43.918857,25.24595069885254,19.51358985900879,22.5096435546875,False,251
2022-05-06T22:36:44.165996,25.318288803100586,19.51358985900879,22.513153076171875,False,252
2022-05-06T22:36:44.387008,25.28211784362793,19.51358985900879,22.50787353515625,False,253
2022-05-06T22:36:44.632622,25.318288803100586,19.51358985900879,22.50787353515625,False,254
2022-05-06T22:36:44.864615,25.24595069885254,19.51358985900879,22.506134033203125,False,255
2022-05-06T22:36:45.098640,25.17361068725586,19.610031127929688,22.504364013671875,False,256
2022-05-06T22:36:45.330660,25.24595069885254,19.51358985900879,22.506134033203125,False,257
2022-05-06T22:36:45.535536,25.24595069885254,19.561809539794922,22.500823974609375,False,258
2022-05-06T22:36:45.797550,25.28211784362793,19.561809539794922,22.500823974609375,False,259
2022-05-06T22:36:46.043627,25.209781646728516,19.51358985900879,22.500823974609375,False,260
2022-05-06T22:36:46.480763,25.24595069885254,19.561809539794922,22.500823974609375,False,261
2022-05-06T22:36:46.260625,25.28211784362793,19.51358985900879,22.502593994140625,False,262
2022-05-06T22:36:46.766527,25.28211784362793,19.51358985900879,22.49908447265625,False,263
2022-05-06T22:36:47.059518,25.318288803100586,19.51358985900879,22.49908447265625,False,264
2022-05-06T22:36:47.464992,25.318288803100586,19.51358985900879,22.497314453125,False,265
2022-05-06T22:36:47.263543,25.24595069885254,19.51358985900879,22.500823974609375,False,266
2022-05-06T22:36:47.716593,25.318288803100586,19.561809539794922,22.49908447265625,False,267
2022-05-06T22:36:47.935594,25.28211784362793,19.51358985900879,22.500823974609375,False,268
2022-05-06T22:36:48.155716,25.17361068725586,19.561809539794922,22.49908447265625,False,269
2022-05-06T22:36:48.595462,25.24595069885254,19.51358985900879,22.49554443359375,False,270
2022-05-06T22:36:48.358714,25.24595069885254,19.561809539794922,22.49554443359375,False,271
2022-05-06T22:36:48.891011,25.28211784362793,19.51358985900879,22.490234375,False,272
2022-05-06T22:36:49.519129,25.24595069885254,19.561809539794922,22.49200439453125,False,273
2022-05-06T22:36:49.048101,25.28211784362793,19.561809539794922,22.493804931640625,False,274
2022-05-06T22:36:49.265125,25.209781646728516,19.51358985900879,22.49554443359375,False,275
2022-05-06T22:36:49.752129,25.209781646728516,19.561809539794922,22.490234375,False,276
2022-05-06T22:36:49.990109,25.209781646728516,19.51358985900879,22.490234375,False,277
2022-05-06T22:36:50.234177,25.24595069885254,19.561809539794922,22.49200439453125,False,278
2022-05-06T22:36:50.421314,25.209781646728516,19.51358985900879,22.49200439453125,False,279
2022-05-06T22:36:50.666312,25.24595069885254,19.610031127929688,22.484954833984375,False,280
2022-05-06T22:36:51.141326,25.24595069885254,19.561809539794922,22.490234375,False,281
2022-05-06T22:36:50.925334,25.24595069885254,19.561809539794922,22.486724853515625,False,282
2022-05-06T22:36:51.372315,25.17361068725586,19.51358985900879,22.488494873046875,False,283
2022-05-06T22:36:51.618473,25.24595069885254,19.51358985900879,22.490234375,False,284
2022-05-06T22:36:51.861625,25.209781646728516,19.51358985900879,22.484954833984375,False,285
2022-05-06T22:36:52.094821,25.24595069885254,19.51358985900879,22.486724853515625,False,286
2022-05-06T22:36:52.280820,25.24595069885254,19.51358985900879,22.484954833984375,False,287
2022-05-06T22:36:52.557024,25.209781646728516,19.51358985900879,22.486724853515625,False,288
2022-05-06T22:36:52.761036,25.209781646728516,19.561809539794922,22.47967529296875,False,289
2022-05-06T22:36:53.042547,25.17361068725586,19.51358985900879,22.483184814453125,False,290
2022-05-06T22:36:53.248141,25.17361068725586,19.561809539794922,22.483184814453125,False,291
2022-05-06T22:36:53.495705,25.209781646728516,19.561809539794922,22.484954833984375,False,292
2022-05-06T22:36:53.760705,25.209781646728516,19.51358985900879,22.483184814453125,False,293
2022-05-06T22:36:53.951683,25.209781646728516,19.610031127929688,22.4814453125,False,294
2022-05-06T22:36:54.186115,25.17361068725586,19.51358985900879,22.4814453125,False,295
2022-05-06T22:36:54.432130,25.28211784362793,19.561809539794922,22.4814453125,False,296
2022-05-06T22:36:54.665350,25.209781646728516,19.51358985900879,22.4779052734375,False,297
2022-05-06T22:36:54.899325,25.17361068725586,19.51358985900879,22.4779052734375,False,298
2022-05-06T22:36:55.134277,25.17361068725586,19.51358985900879,22.47967529296875,False,299
2022-05-06T22:36:55.319287,25.17361068725586,19.561809539794922,22.476165771484375,False,300
2022-05-06T22:36:55.583853,25.318288803100586,19.561809539794922,22.476165771484375,False,301
2022-05-06T22:36:55.832846,25.24595069885254,19.51358985900879,22.476165771484375,False,302
2022-05-06T22:36:56.158360,25.17361068725586,19.51358985900879,22.474395751953125,False,303
2022-05-06T22:36:56.410335,25.24595069885254,19.51358985900879,22.472625732421875,False,304
2022-05-06T22:36:56.657352,25.24595069885254,19.51358985900879,22.472625732421875,False,305
2022-05-06T22:36:56.954160,25.209781646728516,19.51358985900879,22.472625732421875,False,306
2022-05-06T22:36:57.407808,25.24595069885254,19.51358985900879,22.470855712890625,False,307
2022-05-06T22:36:57.157176,25.209781646728516,19.51358985900879,22.469085693359375,False,308
2022-05-06T22:36:57.625818,25.17361068725586,19.561809539794922,22.470855712890625,False,309
2022-05-06T22:36:57.878846,25.24595069885254,19.51358985900879,22.470855712890625,False,310
2022-05-06T22:36:58.049811,25.24595069885254,19.51358985900879,22.467315673828125,False,311
2022-05-06T22:36:58.298443,25.209781646728516,19.51358985900879,22.469085693359375,False,312
2022-05-06T22:36:58.547623,25.24595069885254,19.561809539794922,22.467315673828125,False,313
2022-05-06T22:36:58.751612,25.209781646728516,19.610031127929688,22.469085693359375,False,314
2022-05-06T22:36:59.013632,25.209781646728516,19.51358985900879,22.467315673828125,False,315
2022-05-06T22:36:59.262622,25.24595069885254,19.51358985900879,22.470855712890625,False,316
2022-05-06T22:36:59.498613,25.209781646728516,19.561809539794922,22.465576171875,False,317
2022-05-06T22:36:59.932049,25.209781646728516,19.561809539794922,22.469085693359375,False,318
2022-05-06T22:36:59.670812,25.17361068725586,19.561809539794922,22.465576171875,False,319
