TS,mean,std,compensate,values
TS1,41.58239463806152,0.10230908186693008,1.7823946380615254,"[0, 41.73900604248047, 41.73900604248047, 41.70283889770508, 41.77517318725586, 41.77517318725586, 41.847511291503906, 41.73900604248047, 41.66666793823242, 41.70283889770508, 41.70283889770508, 41.66666793823242, 41.66666793823242, 41.70283889770508, 41.66666793823242, 41.70283889770508, 41.66666793823242, 41.70283889770508, 41.70283889770508, 41.70283889770508, 41.63050079345703, 41.66666793823242, 41.63050079345703, 41.63050079345703, 41.70283889770508, 41.63050079345703, 41.594329833984375, 41.66666793823242, 41.66666793823242, 41.70283889770508, 41.63050079345703, 41.63050079345703, 41.66666793823242, 41.66666793823242, 41.63050079345703, 41.70283889770508, 41.63050079345703, 41.63050079345703, 41.63050079345703, 41.594329833984375, 41.594329833984375, 41.63050079345703, 41.594329833984375, 41.594329833984375, 41.63050079345703, 41.63050079345703, 41.63050079345703, 41.558162689208984, 41.558162689208984, 41.63050079345703, 41.594329833984375, 41.558162689208984, 41.63050079345703, 41.558162689208984, 41.594329833984375, 41.558162689208984, 41.48582077026367, 41.558162689208984, 41.44965362548828, 41.594329833984375, 41.594329833984375, 41.558162689208984, 41.594329833984375, 41.594329833984375, 41.594329833984375, 41.594329833984375, 41.63050079345703, 41.44965362548828, 41.558162689208984, 41.558162689208984, 41.558162689208984, 41.558162689208984, 41.558162689208984, 41.521995544433594, 41.521995544433594, 41.44965362548828, 41.48582077026367, 41.521995544433594, 41.48582077026367, 41.44965362548828, 41.521995544433594, 41.48582077026367, 41.44965362548828, 41.44965362548828, 41.48582077026367, 41.44965362548828, 41.413482666015625, 41.413482666015625, 41.44965362548828, 41.413482666015625, 41.44965362548828, 41.44965362548828, 41.413482666015625, 41.44965362548828, 41.44965362548828, 41.413482666015625, 41.413482666015625, 41.37731170654297, 41.44965362548828, 41.44965362548828, 41.413482666015625]"
TS2,38.84890003204346,0.09680645181833242,-0.9510999679565373,"[0, 39.075599670410156, 38.977142333984375, 39.075599670410156, 39.026371002197266, 39.026371002197266, 38.977142333984375, 38.92811584472656, 38.92811584472656, 39.026371002197266, 39.075599670410156, 38.977142333984375, 38.87888717651367, 38.92811584472656, 38.977142333984375, 38.977142333984375, 38.829654693603516, 38.87888717651367, 38.977142333984375, 38.92811584472656, 38.92811584472656, 38.92811584472656, 38.87888717651367, 38.92811584472656, 38.7806282043457, 38.87888717651367, 38.87888717651367, 38.87888717651367, 38.829654693603516, 38.829654693603516, 38.7806282043457, 38.92811584472656, 38.92811584472656, 38.7806282043457, 38.7806282043457, 38.7806282043457, 38.977142333984375, 38.977142333984375, 38.829654693603516, 38.87888717651367, 38.977142333984375, 38.87888717651367, 38.829654693603516, 39.026371002197266, 38.829654693603516, 38.829654693603516, 38.7806282043457, 38.977142333984375, 38.829654693603516, 38.92811584472656, 38.87888717651367, 38.7806282043457, 38.73139953613281, 38.977142333984375, 38.7806282043457, 38.87888717651367, 38.829654693603516, 38.73139953613281, 38.7806282043457, 38.87888717651367, 38.7806282043457, 38.7806282043457, 38.73139953613281, 38.92811584472656, 38.829654693603516, 38.87888717651367, 38.7806282043457, 38.7806282043457, 38.73139953613281, 38.829654693603516, 38.73139953613281, 38.829654693603516, 38.7806282043457, 38.87888717651367, 38.7806282043457, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.87888717651367, 38.829654693603516, 38.829654693603516, 38.73139953613281, 38.7806282043457, 38.73139953613281, 38.829654693603516, 38.73139953613281, 38.87888717651367, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.829654693603516, 38.7806282043457, 38.7806282043457, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.73139953613281, 38.73139953613281]"
TS3,40.29589050292969,0.02775145750766367,0.49589050292969006,"[0, 40.368560791015625, 40.36102294921875, 40.36102294921875, 40.35845947265625, 40.348388671875, 40.3433837890625, 40.3408203125, 40.338348388671875, 40.338348388671875, 40.333282470703125, 40.333282470703125, 40.328216552734375, 40.3206787109375, 40.31817626953125, 40.31060791015625, 40.30560302734375, 40.30810546875, 40.30810546875, 40.30810546875, 40.30560302734375, 40.30810546875, 40.31060791015625, 40.313140869140625, 40.30810546875, 40.30560302734375, 40.30560302734375, 40.30560302734375, 40.30810546875, 40.31060791015625, 40.30560302734375, 40.313140869140625, 40.315673828125, 40.31817626953125, 40.31817626953125, 40.313140869140625, 40.315673828125, 40.31817626953125, 40.313140869140625, 40.31817626953125, 40.31817626953125, 40.31060791015625, 40.313140869140625, 40.313140869140625, 40.303070068359375, 40.303070068359375, 40.30810546875, 40.30810546875, 40.30560302734375, 40.303070068359375, 40.303070068359375, 40.298065185546875, 40.300567626953125, 40.298065185546875, 40.298065185546875, 40.29302978515625, 40.295501708984375, 40.295501708984375, 40.29302978515625, 40.29052734375, 40.28546142578125, 40.287994384765625, 40.28546142578125, 40.277923583984375, 40.280426025390625, 40.277923583984375, 40.277923583984375, 40.275421142578125, 40.275421142578125, 40.275421142578125, 40.275421142578125, 40.272918701171875, 40.277923583984375, 40.272918701171875, 40.272918701171875, 40.265350341796875, 40.2578125, 40.26031494140625, 40.2628173828125, 40.26031494140625, 40.26031494140625, 40.265350341796875, 40.2628173828125, 40.2628173828125, 40.265350341796875, 40.2628173828125, 40.265350341796875, 40.2578125, 40.2628173828125, 40.2578125, 40.2578125, 40.2628173828125, 40.2578125, 40.2628173828125, 40.265350341796875, 40.2628173828125, 40.26031494140625, 40.2628173828125, 40.26031494140625, 40.26031494140625, 40.26031494140625]"
